sampling_rate_hz,freq_resolution_hz,window_duration_s,windows_per_epoch,pts_per_window,smooth_factor,high_filter,low_filter,notch_filter,zero_means_suppressed,col_index,i_code,i_group,sub_index,csv_header,mmx_instrument,variable_name,family,sub_column,units,power_scale,freq_band,freq_min_hz,freq_max_hz,hemisphere,region,electrode,engine,epoch_duration_s,epoch_step_s,rows_per_obs,resolution,evidence_tier,evidence_note
64.0,0.5,2.0,4,128,3,,,,yes,265,I204_1,204,1,"Relative Beta, 13-30/1-30 Hz, All 10-20",FFT_PowerRatio 13-30//1-30 All 10-20_avg,rel_beta_wide_all,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,beta_wide,13.0,30.0,,,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,266,I205_1,205,1,"Relative Beta, 13-30/1-30 Hz, Anterior",FFT_PowerRatio 13-30//1-30 Anterior_avg,rel_beta_wide_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,beta_wide,13.0,30.0,,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,267,I206_1,206,1,"Relative Beta, 13-30/1-30 Hz, Left Anterior",FFT_PowerRatio 13-30//1-30 Left Anterior_avg,rel_beta_wide_left_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,beta_wide,13.0,30.0,left,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,268,I207_1,207,1,"Relative Beta, 13-30/1-30 Hz, Left Hemisphere",FFT_PowerRatio 13-30//1-30 Left Hemisphere_avg,rel_beta_wide_left_hemisphere,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,beta_wide,13.0,30.0,left,hemisphere,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,269,I208_1,208,1,"Relative Beta, 13-30/1-30 Hz, Left Posterior",FFT_PowerRatio 13-30//1-30 Left Posterior_avg,rel_beta_wide_left_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,beta_wide,13.0,30.0,left,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,270,I209_1,209,1,"Relative Beta, 13-30/1-30 Hz, Posterior",FFT_PowerRatio 13-30//1-30 Posterior_avg,rel_beta_wide_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,beta_wide,13.0,30.0,,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,271,I210_1,210,1,"Relative Beta, 13-30/1-30 Hz, Right Anterior",FFT_PowerRatio 13-30//1-30 Right Anterior_avg,rel_beta_wide_right_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,beta_wide,13.0,30.0,right,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,272,I211_1,211,1,"Relative Beta, 13-30/1-30 Hz, Right Hemisphere",FFT_PowerRatio 13-30//1-30 Right Hemisphere_avg,rel_beta_wide_right_hemisphere,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,beta_wide,13.0,30.0,right,hemisphere,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,273,I212_1,212,1,"Relative Beta, 13-30/1-30 Hz, Right Posterior",FFT_PowerRatio 13-30//1-30 Right Posterior_avg,rel_beta_wide_right_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,beta_wide,13.0,30.0,right,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,274,I213_1,213,1,"Relative Delta, 1-4/1-30 Hz, All 10-20",FFT_PowerRatio 1-4//1-30 All 10-20_avg,rel_delta_all,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,delta,1.0,4.0,,,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,275,I214_1,214,1,"Relative Delta, 1-4/1-30 Hz, Anterior",FFT_PowerRatio 1-4//1-30 Anterior_avg,rel_delta_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,delta,1.0,4.0,,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,276,I215_1,215,1,"Relative Delta, 1-4/1-30 Hz, Left Anterior",FFT_PowerRatio 1-4//1-30 Left Anterior_avg,rel_delta_left_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,delta,1.0,4.0,left,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,277,I216_1,216,1,"Relative Delta, 1-4/1-30 Hz, Left Hemisphere",FFT_PowerRatio 1-4//1-30 Left Hemisphere_avg,rel_delta_left_hemisphere,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,delta,1.0,4.0,left,hemisphere,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,278,I217_1,217,1,"Relative Delta, 1-4/1-30 Hz, Left Posterior",FFT_PowerRatio 1-4//1-30 Left Posterior_avg,rel_delta_left_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,delta,1.0,4.0,left,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,279,I218_1,218,1,"Relative Delta, 1-4/1-30 Hz, Posterior",FFT_PowerRatio 1-4//1-30 Posterior_avg,rel_delta_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,delta,1.0,4.0,,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,280,I219_1,219,1,"Relative Delta, 1-4/1-30 Hz, Right Anterior",FFT_PowerRatio 1-4//1-30 Right Anterior_avg,rel_delta_right_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,delta,1.0,4.0,right,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,281,I220_1,220,1,"Relative Delta, 1-4/1-30 Hz, Right Hemisphere",FFT_PowerRatio 1-4//1-30 Right Hemisphere_avg,rel_delta_right_hemisphere,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,delta,1.0,4.0,right,hemisphere,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,282,I221_1,221,1,"Relative Delta, 1-4/1-30 Hz, Right Posterior",FFT_PowerRatio 1-4//1-30 Right Posterior_avg,rel_delta_right_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,delta,1.0,4.0,right,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,283,I222_1,222,1,"Relative Theta, 4-8/1-30 Hz, All 10-20",FFT_PowerRatio 4-8//1-30 All 10-20_avg,rel_theta_all,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,theta,4.0,8.0,,,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,284,I223_1,223,1,"Relative Theta, 4-8/1-30 Hz, Anterior",FFT_PowerRatio 4-8//1-30 Anterior_avg,rel_theta_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,theta,4.0,8.0,,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,285,I224_1,224,1,"Relative Theta, 4-8/1-30 Hz, Left Anterior",FFT_PowerRatio 4-8//1-30 Left Anterior_avg,rel_theta_left_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,theta,4.0,8.0,left,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,286,I225_1,225,1,"Relative Theta, 4-8/1-30 Hz, Left Hemisphere",FFT_PowerRatio 4-8//1-30 Left Hemisphere_avg,rel_theta_left_hemisphere,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,theta,4.0,8.0,left,hemisphere,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,287,I226_1,226,1,"Relative Theta, 4-8/1-30 Hz, Left Posterior",FFT_PowerRatio 4-8//1-30 Left Posterior_avg,rel_theta_left_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,theta,4.0,8.0,left,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,288,I227_1,227,1,"Relative Theta, 4-8/1-30 Hz, Posterior",FFT_PowerRatio 4-8//1-30 Posterior_avg,rel_theta_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,theta,4.0,8.0,,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,289,I228_1,228,1,"Relative Theta, 4-8/1-30 Hz, Right Anterior",FFT_PowerRatio 4-8//1-30 Right Anterior_avg,rel_theta_right_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,theta,4.0,8.0,right,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,290,I229_1,229,1,"Relative Theta, 4-8/1-30 Hz, Right Hemisphere",FFT_PowerRatio 4-8//1-30 Right Hemisphere_avg,rel_theta_right_hemisphere,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,theta,4.0,8.0,right,hemisphere,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,291,I230_1,230,1,"Relative Theta, 4-8/1-30 Hz, Right Posterior",FFT_PowerRatio 4-8//1-30 Right Posterior_avg,rel_theta_right_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,theta,4.0,8.0,right,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
,,,,,,,,,,292,I231_1,231,1,Seizure Burden - 5 min - Percentage,Seizure Burden,seizure_burden_persyst_percentage,seizure_burden,,% (0–100) or category code per variant,,,,,,,,,,,,ordinal,MMX,Persyst-native 5 min burden metric
,,,,,,,,,,293,I232_1,232,1,Seizure Burden - 5 min- Category,Seizure Burden01,seizure_burden_persyst_category,seizure_burden,,% (0–100) or category code per variant,,,,,,,,,,,,ordinal,MMX,Persyst-native 5 min burden metric
,,,,,,,,,,294,I233_1,233,1,Status Epilepticus ACNS Metric (Binary),Electrographic Status Epilepticus,status_epilepticus_persyst_acns_binary,status_epilepticus,,binary (0/1) or % (0–100) per variant,,,,,,,,,,,,ordinal,MMX,ESE: ACNS / Advanced / Combined x binary|percent
,,,,,,,,,,295,I234_1,234,1,Status Epilepticus ACNS Metric (Percent),Electrographic Status Epilepticus01,status_epilepticus_persyst_acns_percent,status_epilepticus,,binary (0/1) or % (0–100) per variant,,,,,,,,,,,,ordinal,MMX,ESE: ACNS / Advanced / Combined x binary|percent
,,,,,,,,,,296,I235_1,235,1,Status Epilepticus Advanced Metric (Binary),Electrographic Status Epilepticus02,status_epilepticus_persyst_advanced_binary,status_epilepticus,,binary (0/1) or % (0–100) per variant,,,,,,,,,,,,ordinal,MMX,ESE: ACNS / Advanced / Combined x binary|percent
,,,,,,,,,,297,I236_1,236,1,Status Epilepticus Advanced Metric (Percent),Electrographic Status Epilepticus03,status_epilepticus_persyst_advanced_percent,status_epilepticus,,binary (0/1) or % (0–100) per variant,,,,,,,,,,,,ordinal,MMX,ESE: ACNS / Advanced / Combined x binary|percent
,,,,,,,,,,298,I237_1,237,1,Status Epilepticus Combined Metric (Binary),Electrographic Status Epilepticus04,status_epilepticus_persyst_combined_binary,status_epilepticus,,binary (0/1) or % (0–100) per variant,,,,,,,,,,,,ordinal,MMX,ESE: ACNS / Advanced / Combined x binary|percent
,,,,,,,,,,299,I238_1,238,1,Status Epilepticus Combined Metric (Percent),Electrographic Status Epilepticus05,status_epilepticus_persyst_combined_percent,status_epilepticus,,binary (0/1) or % (0–100) per variant,,,,,,,,,,,,ordinal,MMX,ESE: ACNS / Advanced / Combined x binary|percent
,,,,,,,,,,300,I239_1,239,1,Comment,,annotation,annotation,,text,,,,,,,,,,,,tail,P-DOC,free-text comment
,,,,,,,,,,301,I240_1,240,1,Time,,other_i240s1,other,,,,,,,,,,,,,,tail,EMP,no vendor source identified
